,WellName,Date,Concentration
59,MW-87s,2017-12-31,0.0
60,IW-2,2016-12-31,1600.4824824046227
61,IW-2,2017-12-31,1967.9057152304013
62,IW-2,2018-12-31,2563.8210773636274
63,IW-2,2019-12-31,2889.6570047330297
64,IW-2,2020-12-31,3033.548269870218
65,MW-41s,2016-12-31,22.63679213360361
66,MW-41s,2017-12-31,22.953865557876718
67,MW-41s,2018-12-31,23.270938982149826
68,MW-41s,2019-12-31,23.588012406422926
69,MW-41s,2020-12-31,23.905085830696034
70,4470 Jackson Rd,2015-12-31,0.5
71,4470 Jackson Rd,2016-12-31,0.5
72,4470 Jackson Rd,2017-12-31,0.5
73,4470 Jackson Rd,2018-12-31,0.5
74,4470 Jackson Rd,2019-12-31,0.5
75,MW-47d,2011-12-31,0.500000032531066
76,MW-47d,2012-12-31,0.5000000419166951
77,MW-47d,2013-12-31,0.500000032302195
78,MW-47d,2014-12-31,0.5000000259731269
79,MW-47d,2015-12-31,0.500000027788966
80,MW-107,2016-12-31,661.8769145574521
81,MW-107,2017-12-31,779.4741661104252
82,MW-107,2018-12-31,854.3298440045296
83,MW-107,2019-12-31,892.5779737693416
84,MW-107,2020-12-31,909.9876957049588
85,TW-4,2016-12-31,84.12407918768056
86,TW-4,2017-12-31,84.07373859327487
87,TW-4,2018-12-31,84.05373825226219
88,TW-4,2019-12-31,84.04579794954427
89,TW-4,2020-12-31,84.04264650195299
90,MW-53i,2016-12-31,120.0
91,MW-53i,2017-12-31,120.0
92,MW-53i,2018-12-31,120.0
93,MW-53i,2019-12-31,120.0
94,MW-53i,2020-12-31,120.0
95,TW-3,2016-12-31,0.2876682229965081
96,TW-3,2017-12-31,0.1655060130439374
97,TW-3,2018-12-31,0.0952216413351727
98,TW-3,2019-12-31,0.0547844807073999
99,TW-3,2020-12-31,0.0270738143151347
100,4141 Jackson Rd,2015-12-31,3.8887827106503994
101,4141 Jackson Rd,2016-12-31,5.705121584137362
102,4141 Jackson Rd,2017-12-31,4.928200376665155
103,4141 Jackson Rd,2018-12-31,5.168403688027656
104,4141 Jackson Rd,2019-12-31,5.160722042789249
105,MW-100,2016-12-31,3384.5756682242068
106,MW-100,2017-12-31,4303.948306145383
107,MW-100,2018-12-31,5258.117913763529
108,MW-100,2019-12-31,6711.1769394332805
109,MW-100,2020-12-31,8254.650890405832
110,SW-COMB,2009-12-31,739.6597924477439
111,SW-COMB,2010-12-31,739.6597924477439
112,SW-COMB,2011-12-31,739.6597924477439
113,SW-COMB,2012-12-31,562.3304135086363
114,SW-COMB,2013-12-31,562.3304135086363
115,MW-9d,2005-12-31,102.78472579209968
116,MW-9d,2006-12-31,203.81892191187544
117,MW-9d,2007-12-31,304.77658366761585
118,MW-9d,2008-12-31,405.65827886429554
119,MW-9d,2009-12-31,506.46287189196505
120,MW-106s,2016-12-31,253.0
121,MW-106s,2017-12-31,226.0
122,MW-106s,2018-12-31,198.0
123,MW-106s,2019-12-31,142.05887445887493
124,MW-106s,2020-12-31,142.05887445887402
125,MW-15d,2016-12-31,1.0916501111923012
126,MW-15d,2017-12-31,1.2132112261469956
127,MW-15d,2018-12-31,1.264683344864082
128,MW-15d,2019-12-31,1.346066467343558
129,MW-15d,2020-12-31,1.4560726785272389
130,MW-KZ-1,2007-12-31,0.5
131,MW-KZ-1,2008-12-31,0.5
132,MW-KZ-1,2009-12-31,0.5
133,MW-KZ-1,2010-12-31,0.5
134,MW-KZ-1,2011-12-31,0.5
135,MW-76i,2016-12-31,82.7082333690992
136,MW-76i,2017-12-31,75.61656904289553
137,MW-76i,2018-12-31,66.98644989992373
138,MW-76i,2019-12-31,59.41554980758332
139,MW-76i,2020-12-31,55.26959513580118
140,MW-60,2016-12-31,1.9381148635727743
141,MW-60,2017-12-31,0.7563665950236824
142,MW-60,2018-12-31,0.0
143,MW-60,2019-12-31,0.0
144,MW-60,2020-12-31,0.0
145,MW-56d,2016-12-31,0.500000003426976
146,MW-56d,2017-12-31,0.5000000058620342
147,MW-56d,2018-12-31,0.5000000085098518
148,MW-56d,2019-12-31,0.5000000110432611
149,MW-56d,2020-12-31,0.5000000135523431
150,Bethlehem Cemetery,2016-12-31,0.5
151,Bethlehem Cemetery,2017-12-31,0.5
152,Bethlehem Cemetery,2018-12-31,0.5
153,Bethlehem Cemetery,2019-12-31,0.5
154,Bethlehem Cemetery,2020-12-31,0.5
155,MW-67,2011-12-31,0.5
156,MW-67,2012-12-31,0.5
157,MW-67,2013-12-31,0.5
158,MW-67,2014-12-31,0.5
159,MW-67,2015-12-31,0.5
160,MW-93,2016-12-31,6.000000000000004
161,MW-93,2017-12-31,4.382854335686345
162,MW-93,2018-12-31,4.382854335686345
163,MW-93,2019-12-31,4.517872665894923
164,MW-93,2020-12-31,4.517509811880409
165,PMW-1,2016-12-31,100.0
166,PMW-1,2017-12-31,100.0
167,PMW-1,2018-12-31,100.0
168,PMW-1,2019-12-31,100.0
169,PMW-1,2020-12-31,100.0
170,TW-14,2016-12-31,18.07824517790396
171,TW-14,2017-12-31,16.51490849119055
172,TW-14,2018-12-31,13.090365938974651
173,TW-14,2019-12-31,10.651263873491072
174,TW-14,2020-12-31,8.547100595841346
175,MOW-1,2015-12-31,382.7665166558728
176,MOW-1,2016-12-31,345.3028326472538
177,MOW-1,2017-12-31,309.23797399284376
178,MOW-1,2018-12-31,274.4450911912787
179,MOW-1,2019-12-31,240.8148980927632
180,430 Barber West,2007-12-31,33.41939934249697
181,430 Barber West,2008-12-31,109.09738192174125
182,430 Barber West,2009-12-31,42.77490613316248
183,430 Barber West,2010-12-31,9.5
184,430 Barber West,2011-12-31,59.5
185,MW-51,2016-12-31,0.5
186,MW-51,2017-12-31,0.5
187,MW-51,2018-12-31,0.5
188,MW-51,2019-12-31,0.5
189,MW-51,2020-12-31,0.5
190,MW-3d,2005-12-31,0.0
191,MW-3d,2006-12-31,0.0
192,MW-3d,2007-12-31,0.0
193,MW-3d,2008-12-31,0.0
194,MW-3d,2009-12-31,0.0
195,MW-30d,2016-12-31,273.0067875695031
196,MW-30d,2017-12-31,84.90324927889003
197,MW-30d,2018-12-31,0.0
198,MW-30d,2019-12-31,0.0
199,MW-30d,2020-12-31,0.0
200,3249 Dexter Rd,2007-12-31,0.5
201,3249 Dexter Rd,2008-12-31,0.5
202,3249 Dexter Rd,2009-12-31,0.5
203,3249 Dexter Rd,2010-12-31,0.5
204,3249 Dexter Rd,2011-12-31,0.5
205,697 South Wagner Rd,2016-12-31,0.5
206,697 South Wagner Rd,2017-12-31,0.5
207,697 South Wagner Rd,2018-12-31,0.5
208,697 South Wagner Rd,2019-12-31,0.5
209,697 South Wagner Rd,2020-12-31,0.5
210,MW-79d,2016-12-31,11.853801163931164
211,MW-79d,2017-12-31,11.853801163931164
212,MW-79d,2018-12-31,11.853801163931164
213,MW-79d,2019-12-31,8.301970459306908
214,MW-79d,2020-12-31,30.72916697880281
215,MW-69,2015-12-31,0.4999999999947787
216,MW-69,2016-12-31,0.499999999995856
217,MW-69,2017-12-31,0.4999999999969333
218,MW-69,2018-12-31,0.4999999999980105
219,MW-69,2019-12-31,0.4999999999990877
220,435 Barber,2007-12-31,25.02120980448348
221,435 Barber,2008-12-31,0.0
222,435 Barber,2009-12-31,10.818154370716508
223,435 Barber,2010-12-31,48.98216569451733
224,435 Barber,2011-12-31,53.16939672590463
225,MW-59s,2016-12-31,0.5
226,MW-59s,2017-12-31,0.5
227,MW-59s,2018-12-31,0.5
228,MW-59s,2019-12-31,0.5
229,MW-59s,2020-12-31,0.5
230,MW-35,2016-12-31,0.7161850595293391
231,MW-35,2017-12-31,0.0
232,MW-35,2018-12-31,0.0
233,MW-35,2019-12-31,0.0
234,MW-35,2020-12-31,0.0
235,MW-10s,2006-12-31,33.6
236,MW-10s,2007-12-31,33.6
237,MW-10s,2008-12-31,53.1
238,MW-10s,2009-12-31,53.1
239,MW-10s,2010-12-31,53.1
240,MW-105s,2016-12-31,inf
241,MW-105s,2017-12-31,inf
242,MW-105s,2018-12-31,inf
243,MW-105s,2019-12-31,inf
244,MW-105s,2020-12-31,inf
245,DOLPH,2016-12-31,81.0
246,DOLPH,2017-12-31,81.0
247,DOLPH,2018-12-31,81.0
248,DOLPH,2019-12-31,81.0
249,DOLPH,2020-12-31,81.0
250,NMW-3d,2016-12-31,523.0
251,NMW-3d,2017-12-31,439.0
252,NMW-3d,2018-12-31,393.0
253,NMW-3d,2019-12-31,336.0
254,NMW-3d,2020-12-31,239.0
255,MW-39d,2016-12-31,182.8665762175881
256,MW-39d,2017-12-31,179.05924632657104
257,MW-39d,2018-12-31,175.40722213629397
258,MW-39d,2019-12-31,171.90119091786414
259,MW-39d,2020-12-31,168.5235221641229
260,MW-32,2016-12-31,10.0
261,MW-32,2017-12-31,10.0
262,MW-32,2018-12-31,10.0
263,MW-32,2019-12-31,10.0
264,MW-32,2020-12-31,10.0
265,MW-103d,2016-12-31,13.6861421030435
266,MW-103d,2017-12-31,16.0
267,MW-103d,2018-12-31,12.949702435230028
268,MW-103d,2019-12-31,10.978806477655898
269,MW-103d,2020-12-31,10.978806477655898
270,MW-101,2016-12-31,147.09774980601983
271,MW-101,2017-12-31,104.21246571634666
272,MW-101,2018-12-31,56.90819442944468
273,MW-101,2019-12-31,5.184935945313924
274,MW-101,2020-12-31,0.0
275,440 Clarendon,2001-12-31,74.57791462622977
276,440 Clarendon,2002-12-31,107.57685776501332
277,440 Clarendon,2003-12-31,141.57580090379687
278,440 Clarendon,2004-12-31,176.57580090379687
279,440 Clarendon,2005-12-31,212.573687181364
280,110 Parkland Plaza,2015-12-31,2.28760840129916
281,110 Parkland Plaza,2016-12-31,1.980384867856657
282,110 Parkland Plaza,2017-12-31,1.6740007429754726
283,110 Parkland Plaza,2018-12-31,1.3676166180942886
284,110 Parkland Plaza,2019-12-31,1.0612324932131043
285,TW-5,2015-12-31,765.6551320148498
286,TW-5,2016-12-31,766.1231375069164
287,TW-5,2017-12-31,766.5911429989827
288,TW-5,2018-12-31,765.1871265227834
289,TW-5,2019-12-31,765.1871265227834
290,MW-99d,2016-12-31,0.5
291,MW-99d,2017-12-31,0.5
292,MW-99d,2018-12-31,0.5
293,MW-99d,2019-12-31,0.5
294,MW-99d,2020-12-31,0.5
295,MW-76s,2016-12-31,257.0
296,MW-76s,2017-12-31,275.0
297,MW-76s,2018-12-31,277.0
298,MW-76s,2019-12-31,376.0392817630434
299,MW-76s,2020-12-31,448.8267863850597
300,MW-57,2016-12-31,4.173881576684514
301,MW-57,2017-12-31,5.521169643778448
302,MW-57,2018-12-31,7.041864201281801
303,MW-57,2019-12-31,8.735965249194575
304,MW-57,2020-12-31,10.603947873791862
305,MW-120s,2016-12-31,1.7383128842318012
306,MW-120s,2017-12-31,1.8930412349857075
307,MW-120s,2018-12-31,2.0477695856308045
308,MW-120s,2019-12-31,2.2024979364690327
309,MW-120s,2020-12-31,2.35746698050422
310,MW-68,2016-12-31,0.5
311,MW-68,2017-12-31,0.5
312,MW-68,2018-12-31,0.5
313,MW-68,2019-12-31,0.5
314,MW-68,2020-12-31,0.5
315,MW-50,2016-12-31,652.4332925627191
316,MW-50,2017-12-31,669.1520109133269
317,MW-50,2018-12-31,685.8707292639344
318,MW-50,2019-12-31,702.5894476145422
319,MW-50,2020-12-31,719.3539706729598
320,MW-92,2016-12-31,32.28071597625332
321,MW-92,2017-12-31,37.27456859716257
322,MW-92,2018-12-31,54.83432609534883
323,MW-92,2019-12-31,30.09259252926938
324,MW-92,2020-12-31,31.272647906565247
325,MW-66,2016-12-31,2.004252253561295
326,MW-66,2017-12-31,2.057500073236809
327,MW-66,2018-12-31,2.110747892912323
328,MW-66,2019-12-31,2.163995712587837
329,MW-66,2020-12-31,2.217389416700818
330,MW-95,2016-12-31,24.605340362875264
331,MW-95,2017-12-31,19.650985308775333
332,MW-95,2018-12-31,14.77849761254223
333,MW-95,2019-12-31,12.72695081986595
334,MW-95,2020-12-31,11.20666532369268
335,MW-53s,2016-12-31,0.6805370771911167
336,MW-53s,2017-12-31,0.6787378446414665
337,MW-53s,2018-12-31,0.6787704278809776
338,MW-53s,2019-12-31,0.5
339,MW-53s,2020-12-31,0.5
340,TW-12,2015-12-31,14.373499110162536
341,TW-12,2016-12-31,12.669673442991328
342,TW-12,2017-12-31,9.256304272725025
343,TW-12,2018-12-31,6.996984842086435
344,TW-12,2019-12-31,5.627562341007535
345,MW-88,2016-12-31,0.0
346,MW-88,2017-12-31,0.0
347,MW-88,2018-12-31,0.0
348,MW-88,2019-12-31,0.0
349,MW-88,2020-12-31,0.0
350,MW-43,2011-12-31,0.4999985204522175
351,MW-43,2012-12-31,0.499997036871374
352,MW-43,2013-12-31,0.4999955573644581
353,MW-43,2014-12-31,0.4999940778779541
354,MW-43,2015-12-31,0.4999925984118565
355,MW-72s,2016-12-31,4.699007866051418
356,MW-72s,2017-12-31,3.9927143043863538
357,MW-72s,2018-12-31,3.024926183669542
358,MW-72s,2019-12-31,2.1010587115552006
359,MW-72s,2020-12-31,1.372756893498997
360,NMW-1s,2016-12-31,2400.0
361,NMW-1s,2017-12-31,2400.0
362,NMW-1s,2018-12-31,2400.0
363,NMW-1s,2019-12-31,2400.0
364,NMW-1s,2020-12-31,2400.0
365,MW-12d,2005-12-31,2.661435922958852
366,MW-12d,2006-12-31,2.1612519266190047
367,MW-12d,2007-12-31,2.795569254706604
368,MW-12d,2008-12-31,2.295753251046449
369,MW-12d,2009-12-31,5.680254575473892
370,MW-8s,1994-12-31,7.000000000000005
371,MW-8s,1995-12-31,7.000000000000005
372,MW-8s,1996-12-31,7.000000000000005
373,MW-8s,1997-12-31,41.06495580978026
374,MW-8s,1998-12-31,41.06497586320779
375,ARTESIAN #3,2016-12-31,17.669999999999998
376,ARTESIAN #3,2017-12-31,17.669999999999998
377,ARTESIAN #3,2018-12-31,17.360000000000003
378,ARTESIAN #3,2019-12-31,17.05
379,ARTESIAN #3,2020-12-31,17.05
380,MW-44,2011-12-31,0.5
381,MW-44,2012-12-31,0.5
382,MW-44,2013-12-31,0.5
383,MW-44,2014-12-31,0.5
384,MW-44,2015-12-31,0.5
385,MW-86,2011-12-31,0.7019010190061121
386,MW-86,2012-12-31,0.7253811125592152
387,MW-86,2013-12-31,0.7488426876283015
388,MW-86,2014-12-31,0.7723240262682386
389,MW-86,2015-12-31,0.7958325457172672
390,MW-75,2016-12-31,387.0789321686931
391,MW-75,2017-12-31,0.0
392,MW-75,2018-12-31,0.0
393,MW-75,2019-12-31,296.2212345783267
394,MW-75,2020-12-31,1516.84784246873
395,MW-81,2016-12-31,353.2635818398186
396,MW-81,2017-12-31,327.161814142465
397,MW-81,2018-12-31,328.2685433333892
398,MW-81,2019-12-31,275.0049526555355
399,MW-81,2020-12-31,303.71370880392936
400,MW-21,2000-12-31,0.4995763117255051
401,MW-21,2001-12-31,0.5022083330482588
402,MW-21,2002-12-31,0.5017693036200511
403,MW-21,2003-12-31,0.5013309300721974
404,MW-21,2004-12-31,0.6983209423869473
405,MW-4d,2016-12-31,1489.210984492608
406,MW-4d,2017-12-31,1480.8046209927752
407,MW-4d,2018-12-31,1480.8088297418833
408,MW-4d,2019-12-31,1480.5048628696295
409,MW-4d,2020-12-31,1477.380483875329
410,476 Barber,2007-12-31,1.0
411,476 Barber,2008-12-31,2.0
412,476 Barber,2009-12-31,2.0
413,476 Barber,2010-12-31,1.75
414,476 Barber,2011-12-31,0.875
415,MW-26,2007-12-31,111.6155142750293
416,MW-26,2008-12-31,104.9922695687443
417,MW-26,2009-12-31,98.89617299416342
418,MW-26,2010-12-31,93.27479009828431
419,MW-26,2011-12-31,88.08190006057586
420,MW-122d,2016-12-31,0.8810239959551914
421,MW-122d,2017-12-31,0.9286312668235328
422,MW-122d,2018-12-31,0.9762385376583947
423,MW-122d,2019-12-31,1.0238458085526814
424,MW-122d,2020-12-31,1.0715345509701208
425,MW-19,1995-12-31,0.5
426,MW-19,1996-12-31,0.5
427,MW-19,1997-12-31,0.5
428,MW-19,1998-12-31,0.5
429,MW-19,1999-12-31,0.5
430,MW-115,2016-12-31,443.2106936342165
431,MW-115,2017-12-31,415.41069363421656
432,MW-115,2018-12-31,387.61069363421655
433,MW-115,2019-12-31,439.5663296840255
434,MW-115,2020-12-31,402.9910742334661
435,MW-2s,2016-12-31,1.964759491406164
436,MW-2s,2017-12-31,2.8192712622890834
437,MW-2s,2018-12-31,0.0198194063254582
438,MW-2s,2019-12-31,1.7992589348868924
439,MW-2s,2020-12-31,0.0198194063254582
440,MW-18d,2016-12-31,10.639922217550923
441,MW-18d,2017-12-31,0.5660400218958841
442,MW-18d,2018-12-31,0.0301131407232485
443,MW-18d,2019-12-31,0.0016020099046148
444,MW-18d,2020-12-31,8.52264834324896e-05
445,MW-17,2016-12-31,370.0
446,MW-17,2017-12-31,370.0
447,MW-17,2018-12-31,370.0
448,MW-17,2019-12-31,370.0
449,MW-17,2020-12-31,370.0
450,MW-97d,2016-12-31,0.5
451,MW-97d,2017-12-31,0.5
452,MW-97d,2018-12-31,0.5
453,MW-97d,2019-12-31,0.5
454,MW-97d,2020-12-31,0.5
455,MW-28,2016-12-31,0.570437357919132
456,MW-28,2017-12-31,0.572129337066211
457,MW-28,2018-12-31,0.5738307163875538
458,MW-28,2019-12-31,0.5755415905835213
459,MW-28,2020-12-31,0.5772667826068394
460,373 Pinewood Shallow,2016-12-31,273.2555366303617
461,373 Pinewood Shallow,2017-12-31,148.07640033844137
462,373 Pinewood Shallow,2018-12-31,22.897264046521
463,373 Pinewood Shallow,2019-12-31,0.0
464,373 Pinewood Shallow,2020-12-31,0.0
465,MW-11d,2016-12-31,136.79999776623742
466,MW-11d,2017-12-31,136.7999955324749
467,MW-11d,2018-12-31,136.7999932987123
468,MW-11d,2019-12-31,136.79999106494978
469,MW-11d,2020-12-31,136.7999888311872
470,MW-58d,2016-12-31,14.57558216020685
471,MW-58d,2017-12-31,14.572658492155169
472,MW-58d,2018-12-31,18.40685491920792
473,MW-58d,2019-12-31,22.451936173851088
474,MW-58d,2020-12-31,23.801607915326837
475,MW-38s,2016-12-31,0.5
476,MW-38s,2017-12-31,0.5
477,MW-38s,2018-12-31,0.5
478,MW-38s,2019-12-31,0.5
479,MW-38s,2020-12-31,0.5
480,NMW-2s,2016-12-31,inf
481,NMW-2s,2017-12-31,inf
482,NMW-2s,2018-12-31,inf
483,NMW-2s,2019-12-31,inf
484,NMW-2s,2020-12-31,inf
485,ARTESIAN #2,1996-12-31,35.625018402571335
486,ARTESIAN #2,1997-12-31,33.147248751636624
487,ARTESIAN #2,1998-12-31,30.66947910070191
488,ARTESIAN #2,1999-12-31,28.1917094497672
489,ARTESIAN #2,2000-12-31,25.715137602229635
490,MW-89,2015-12-31,30.8820339758895
491,MW-89,2016-12-31,43.14527339350025
492,MW-89,2017-12-31,56.02015894475335
493,MW-89,2018-12-31,22.94337578267005
494,MW-89,2019-12-31,36.50093724694307
495,MW-98s,2016-12-31,0.5
496,MW-98s,2017-12-31,0.5
497,MW-98s,2018-12-31,0.5
498,MW-98s,2019-12-31,0.5
499,MW-98s,2020-12-31,0.5
500,MW-16,2016-12-31,0.5003949401757973
501,MW-16,2017-12-31,0.5000459025083722
502,MW-16,2018-12-31,0.4997304774364694
503,MW-16,2019-12-31,0.4996924010352077
504,MW-16,2020-12-31,0.4995737751587251
505,MW-34d,2016-12-31,0.4990240891104676
506,MW-34d,2017-12-31,0.4990375005901593
507,MW-34d,2018-12-31,0.4990509119297834
508,MW-34d,2019-12-31,0.4990643231293414
509,MW-34d,2020-12-31,0.4990777341888346
510,MW-113,2016-12-31,74.59231234339008
511,MW-113,2017-12-31,76.07324330237988
512,MW-113,2018-12-31,77.55417426136968
513,MW-113,2019-12-31,79.03510522035948
514,MW-113,2020-12-31,80.51603617934929
515,170 Aprill,2016-12-31,14.536936606923868
516,170 Aprill,2017-12-31,14.53423150368074
517,170 Aprill,2018-12-31,14.531526400437611
518,170 Aprill,2019-12-31,14.528821297194485
519,170 Aprill,2020-12-31,14.526108782709596
520,MW-108s,2016-12-31,94.02151079402444
521,MW-108s,2017-12-31,27.20632960924457
522,MW-108s,2018-12-31,0.0
523,MW-108s,2019-12-31,0.0
524,MW-108s,2020-12-31,0.0
525,MW-54s,2016-12-31,0.5000003807692195
526,MW-54s,2017-12-31,0.5000003688682206
527,MW-54s,2018-12-31,0.5000002210192656
528,MW-54s,2019-12-31,0.5000001173664744
529,MW-54s,2020-12-31,0.5000003005287068
530,MW-27,2006-12-31,16.068713482600483
531,MW-27,2007-12-31,16.068713482600483
532,MW-27,2008-12-31,16.068713482600483
533,MW-27,2009-12-31,16.068713482600483
534,MW-27,2010-12-31,16.068713482600483
535,MW-94d,2016-12-31,2.1344255614604366
536,MW-94d,2017-12-31,2.409693212807797
537,MW-94d,2018-12-31,2.825802954042083
538,MW-94d,2019-12-31,3.0
539,MW-94d,2020-12-31,3.0
540,580 Allison,2004-12-31,42.93391591615176
541,580 Allison,2005-12-31,56.24390409373032
542,580 Allison,2006-12-31,71.25143741616296
543,580 Allison,2007-12-31,0.0
544,580 Allison,2008-12-31,0.0
545,MW-20,2016-12-31,0.5802996949494343
546,MW-20,2017-12-31,0.5802996949494343
547,MW-20,2018-12-31,0.5697641855073257
548,MW-20,2019-12-31,0.5739313302849431
549,MW-20,2020-12-31,0.5634346850746461
550,MW-52d,2016-12-31,0.4999995924041616
551,MW-52d,2017-12-31,0.4999998754545858
552,MW-52d,2018-12-31,0.4999996788933378
553,MW-52d,2019-12-31,0.4999998153931259
554,MW-52d,2020-12-31,0.4999997206023533
555,2819 Dexter Rd,2016-12-31,391.0378012020861
556,2819 Dexter Rd,2017-12-31,331.451494736113
557,2819 Dexter Rd,2018-12-31,271.24108060208044
558,2819 Dexter Rd,2019-12-31,210.40655879998857
559,2819 Dexter Rd,2020-12-31,148.9479293298374
560,MW-63i,2014-12-31,0.5
561,MW-63i,2015-12-31,0.5
562,MW-63i,2016-12-31,0.5
563,MW-63i,2017-12-31,0.5
564,MW-63i,2018-12-31,0.5
565,5115 Jackson Rd,2012-12-31,0.5
566,5115 Jackson Rd,2013-12-31,0.5
567,5115 Jackson Rd,2014-12-31,0.5
568,5115 Jackson Rd,2015-12-31,0.5
569,5115 Jackson Rd,2016-12-31,0.5
570,MW-45s,2016-12-31,8.0
571,MW-45s,2017-12-31,6.000000000000002
572,MW-45s,2018-12-31,5.000000000000002
573,MW-45s,2019-12-31,5.000000000000002
574,MW-45s,2020-12-31,5.000000000000002
575,MW-83s,2016-12-31,270.0000000341683
576,MW-83s,2017-12-31,270.0000000341683
577,MW-83s,2018-12-31,270.0000000341683
578,MW-83s,2019-12-31,270.0000000341683
579,MW-83s,2020-12-31,270.0000000341683
580,MW-25d,2013-12-31,185.89422758141865
581,MW-25d,2014-12-31,217.99999999999983
582,MW-25d,2015-12-31,217.99999999999983
583,MW-25d,2016-12-31,218.80096126337605
584,MW-25d,2017-12-31,218.80096126337605
585,MW-65d,2016-12-31,26.5694723913343
586,MW-65d,2017-12-31,23.97316531422882
587,MW-65d,2018-12-31,21.870937146621102
588,MW-65d,2019-12-31,19.79493883848107
589,MW-65d,2020-12-31,18.01917891522673
590,MW-KD-1d,2016-12-31,237.64332720764924
591,MW-KD-1d,2017-12-31,261.2790196002724
592,MW-KD-1d,2018-12-31,255.21438775620635
593,MW-KD-1d,2019-12-31,280.81767134861246
594,MW-KD-1d,2020-12-31,315.4337557504557
595,MW-63s,2014-12-31,0.5
596,MW-63s,2015-12-31,0.5
597,MW-63s,2016-12-31,0.5
598,MW-63s,2017-12-31,0.5
599,MW-63s,2018-12-31,0.5
600,4601 Park 6 inch,2016-12-31,2.22942859050858
601,4601 Park 6 inch,2017-12-31,2.2294285905085807
602,4601 Park 6 inch,2018-12-31,2.2294285905085807
603,4601 Park 6 inch,2019-12-31,2.327142631389552
604,4601 Park 6 inch,2020-12-31,2.343913220352698
605,MW-40d,2016-12-31,0.5000000000026976
606,MW-40d,2017-12-31,0.5000000000026976
607,MW-40d,2018-12-31,0.5000000000026976
608,MW-40d,2019-12-31,0.5000000000026976
609,MW-40d,2020-12-31,0.5000000000026976
610,305 Pinewood,2006-12-31,0.5
611,305 Pinewood,2007-12-31,0.5
612,305 Pinewood,2008-12-31,0.5
613,305 Pinewood,2009-12-31,0.5
614,305 Pinewood,2010-12-31,0.5
615,Saginaw Forest Cabin #1,2016-12-31,15.0
616,Saginaw Forest Cabin #1,2017-12-31,15.0
617,Saginaw Forest Cabin #1,2018-12-31,15.0
618,Saginaw Forest Cabin #1,2019-12-31,15.0
619,Saginaw Forest Cabin #1,2020-12-31,15.0
620,430 Barber East,2007-12-31,10.0
621,430 Barber East,2008-12-31,10.0
622,430 Barber East,2009-12-31,10.0
623,430 Barber East,2010-12-31,1.705201719774828
624,430 Barber East,2011-12-31,0.0
625,AMW-2,2015-12-31,13.435063468255125
626,AMW-2,2016-12-31,8.109226281316722
627,AMW-2,2017-12-31,4.0
628,AMW-2,2018-12-31,4.0
629,AMW-2,2019-12-31,4.0
