,WellName,Date,Concentration
301,MW-53d,2016-12-31,0.7763991071145282
302,MW-53d,2017-12-31,0.7763991071145282
303,MW-53d,2018-12-31,0.7763991071145282
304,MW-53d,2019-12-31,0.7763991071145282
305,MW-66,2015-12-31,1.9495591060113169
306,MW-66,2016-12-31,1.970918471740828
307,MW-66,2017-12-31,1.9922194785475815
308,MW-66,2018-12-31,2.013520485354336
309,MW-66,2019-12-31,2.0348214921610883
310,MW-23,2015-12-31,72.3
311,MW-23,2016-12-31,63.4
312,MW-23,2017-12-31,58.2
313,MW-23,2018-12-31,55.8
314,MW-23,2019-12-31,50.0
315,841-Rose-Drive,2015-12-31,0.0
316,841-Rose-Drive,2016-12-31,0.0
317,841-Rose-Drive,2017-12-31,0.0
318,841-Rose-Drive,2018-12-31,0.0
319,841-Rose-Drive,2019-12-31,0.0
320,619-Ridgemont-Ln,2015-12-31,0.0
321,619-Ridgemont-Ln,2016-12-31,0.0
322,619-Ridgemont-Ln,2017-12-31,0.0
323,619-Ridgemont-Ln,2018-12-31,0.0
324,619-Ridgemont-Ln,2019-12-31,0.0
325,3893-W-Liberty-Rd,2015-12-31,0.0
326,3893-W-Liberty-Rd,2016-12-31,0.0
327,3893-W-Liberty-Rd,2017-12-31,0.0
328,3893-W-Liberty-Rd,2018-12-31,0.0
329,3893-W-Liberty-Rd,2019-12-31,0.0
330,MW-30d,2015-12-31,822.2637267814905
331,MW-30d,2016-12-31,742.8959802117317
332,MW-30d,2017-12-31,647.5162623372801
333,MW-30d,2018-12-31,571.5268308682197
334,MW-30d,2019-12-31,461.7816875323808
335,3041-Dexter-Rd,2015-12-31,35.52094849203458
336,3041-Dexter-Rd,2016-12-31,36.6194237878403
337,3041-Dexter-Rd,2017-12-31,37.71789908364602
338,3041-Dexter-Rd,2018-12-31,38.816374379451744
339,3041-Dexter-Rd,2019-12-31,39.91484967525746
340,MW-11s,2015-12-31,0.0
341,MW-11s,2016-12-31,0.0
342,MW-11s,2017-12-31,0.0
343,MW-11s,2018-12-31,0.0
344,MW-11s,2019-12-31,0.0
345,131-Myrtle,2015-12-31,0.0
346,131-Myrtle,2016-12-31,0.0
347,131-Myrtle,2017-12-31,0.0
348,131-Myrtle,2018-12-31,0.0
349,131-Myrtle,2019-12-31,0.0
350,541-Lakeview-Ave,2015-12-31,0.0
351,541-Lakeview-Ave,2016-12-31,0.0
352,541-Lakeview-Ave,2017-12-31,0.0
353,541-Lakeview-Ave,2018-12-31,0.0
354,541-Lakeview-Ave,2019-12-31,0.0
355,MW-138d,2015-12-31,0.0
356,MW-138d,2016-12-31,0.0
357,MW-138d,2017-12-31,0.0
358,MW-138d,2018-12-31,0.0
359,MW-138d,2019-12-31,0.0
360,MW-113,2015-12-31,48.29123176482141
361,MW-113,2016-12-31,53.17097637984876
362,MW-113,2017-12-31,58.50000893356216
363,MW-113,2018-12-31,64.29819973978789
364,MW-113,2019-12-31,70.58387759406978
365,MW-54s,2015-12-31,0.0
366,MW-54s,2016-12-31,0.0
367,MW-54s,2017-12-31,0.0
368,MW-54s,2018-12-31,0.0
369,MW-54s,2019-12-31,0.0
370,MW-126d,2015-12-31,0.0
371,MW-126d,2016-12-31,0.0
372,MW-126d,2017-12-31,0.0
373,MW-126d,2018-12-31,0.0
374,MW-126d,2019-12-31,0.0
375,MW-129i,2015-12-31,
376,MW-129i,2016-12-31,
377,MW-129i,2017-12-31,
378,MW-129i,2018-12-31,
379,MW-129i,2019-12-31,
380,MW-2s,2015-12-31,3.0
381,MW-2s,2016-12-31,3.0
382,MW-2s,2017-12-31,3.0
383,MW-2s,2018-12-31,3.0
384,MW-2s,2019-12-31,3.0
385,MW-76i,2015-12-31,
386,MW-76i,2016-12-31,
387,MW-76i,2017-12-31,
388,MW-76i,2018-12-31,
389,MW-76i,2019-12-31,
390,MW-58s,2015-12-31,160.27573645699303
391,MW-58s,2016-12-31,158.45249522079249
392,MW-58s,2017-12-31,156.64999454507145
393,MW-58s,2018-12-31,154.86799849240128
394,MW-58s,2019-12-31,153.10627380929583
395,679-Ridgemont-Ln,2015-12-31,0.0
396,679-Ridgemont-Ln,2016-12-31,0.0
397,679-Ridgemont-Ln,2017-12-31,0.0
398,679-Ridgemont-Ln,2018-12-31,0.0
399,679-Ridgemont-Ln,2019-12-31,0.0
400,MW-25s,2015-12-31,563.5076163637455
401,MW-25s,2016-12-31,558.0975272598741
402,MW-25s,2017-12-31,558.7266211271057
403,MW-25s,2018-12-31,563.4781864994857
404,MW-25s,2019-12-31,561.4043598585224
405,MW-79d,2015-12-31,22.9688160436328
406,MW-79d,2016-12-31,54.6897225156094
407,MW-79d,2017-12-31,55.6446654643675
408,MW-79d,2018-12-31,56.0312290885493
409,MW-79d,2019-12-31,52.54776120938931
410,712-North-Wagner-Rd,2015-12-31,0.0
411,712-North-Wagner-Rd,2016-12-31,0.0
412,712-North-Wagner-Rd,2017-12-31,0.0
413,712-North-Wagner-Rd,2018-12-31,0.0
414,712-North-Wagner-Rd,2019-12-31,0.0
415,MW-1-Replacement,2015-12-31,2215.217621953484
416,MW-1-Replacement,2016-12-31,2215.217621953484
417,MW-1-Replacement,2017-12-31,2215.217621953484
418,MW-1-Replacement,2018-12-31,2215.217621953484
419,MW-1-Replacement,2019-12-31,2215.217621953484
420,3855-Leroy,2015-12-31,0.0
421,3855-Leroy,2016-12-31,0.0
422,3855-Leroy,2017-12-31,0.0
423,3855-Leroy,2018-12-31,0.0
424,3855-Leroy,2019-12-31,0.0
425,MW-27,2015-12-31,18.001957595451803
426,MW-27,2016-12-31,17.569842102513658
427,MW-27,2017-12-31,17.176106785766823
428,MW-27,2018-12-31,16.815126778068997
429,MW-27,2019-12-31,16.48238776297097
430,MW-134d,2015-12-31,7.4752572652367855
431,MW-134d,2016-12-31,7.934962096048378
432,MW-134d,2017-12-31,
433,MW-134d,2018-12-31,14.771197390094237
434,MW-134d,2019-12-31,
435,575-W-DELHI-RD,2015-12-31,0.0
436,575-W-DELHI-RD,2016-12-31,0.0
